title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Paris 36,tt0948535,2008,Gérard Jugnot,Male,France,manager
The Witnesses,tt0487273,2007,Michel Blanc,Male,France,doctor
Go West: A Lucky Luke Adventure,tt0792992,2007,Lambert Wilson,Male,France,salesman
Versailles: The Dream of a King,tt1167686,2008,Vinciane Millereau,Female,France,narrator
The Girl on the Train,tt1183672,2009,Émilie Dequenne,Female,France,wrestler
Notre musique,tt0360845,2004,Sarah Adler,Female,France,ambassador
Narco,tt0381442,2004,Guillaume Canet,Male,France,psychiatrist
Give Me Your Hand,tt0877700,2008,Alexandre Carril,Male,France,restaurant
A Private Affair,tt0288276,2002,Thierry Lhermitte,Male,France,detective
Hey Good Looking!,tt0469055,2006,Michèle Laroque,Female,France,nanny
A Love to Hide,tt0444518,2005,Jérémie Renier,Male,France,employee
"Not for, or Against (Quite the Contrary)",tt0298082,2003,Marie Gillain,Female,France,leader
The Red Siren,tt0254775,2002,Jean-Marc Barr,Male,France,mercenary
Feelings,tt0329584,2003,Nathalie Baye,Female,France,career
To Take a Wife,tt0426279,2004,Ronit Elkabetz,Female,France,hairdresser
Intimate Enemies,tt0825248,2007,Benoît Magimel,Male,France,army officer
"Please, Please Me!",tt1361541,2009,Emmanuel Mouret,Male,France,maid
This Is My Body,tt0269058,2001,Louis Garrel,Male,France,director
Tellement proches,tt1404082,2009,Vincent Elbaz,Male,France,extra
A Talking Picture,tt0364093,2003,Leonor Silveira,Female,France,teacher
Go Fast,tt1179855,2008,Roschdy Zem,Male,France,officer
Satin Rouge,tt0300453,2002,Hiam Abbass,Female,France,drummer
Le petit lieutenant,tt0431979,2005,Nathalie Baye,Female,France,commandant
Bamako (The Court),tt0814666,2006,Aïssa Maïga,Female,France,singer
Persécution,tt1303230,2009,Romain Duris,Male,France,career
Happenstance,tt0243135,2000,Audrey Tautou,Female,France,shop assistant
God Is Great and I'm Not,tt0287986,2001,Audrey Tautou,Female,France,career
The Diary 3,tt0305427,2000,Lila Baumann,Female,France,actress
Frontier of the Dawn,tt1073535,2008,Louis Garrel,Male,France,photographer
Changing Times,tt0399738,2004,Catherine Deneuve,Female,France,physician
Black,tt0990359,2009,MC Jean Gab'1,Male,France,hunter
Me Two,tt0463352,2008,Daniel Auteuil,Male,France,employee
The Mystery of the Yellow Room,tt0356922,2003,Denis Podalydès,Male,France,photographer
The Last Flight,tt1234542,2009,Marion Cotillard,Female,France,aviator
Alias Betty,tt0269329,2001,Sandrine Kiberlain,Female,France,fisher
You Are So Beautiful,tt0450664,2005,Michel Blanc,Male,France,farmer
Special Correspondents,tt1194610,2009,Gérard Lanvin,Male,France,journalist
That Day,tt0824412,2007,Bruno Todeschini,Male,France,journalist
Not Here to Be Loved,tt0436445,2005,Patrick Chesnais,Male,France,secretary
La France,tt0877621,2007,Sylvie Testud,Female,France,soldier
Marseille,tt0360779,2004,Maren Eggert,Female,France,photographer
Le passager de l'été,tt0465241,2006,Catherine Frot,Female,France,labourer
Comedy of Innocence,tt0254325,2000,Isabelle Huppert,Female,France,caretaker
Diamond 13,tt1172230,2009,Gérard Depardieu,Male,France,officer
Marie-Antoinette,tt0475982,2006,Karine Vanasse,Female,France,king
Tonight I'll Sleep at Yours,tt1024896,2007,Jean-Paul Rouve,Male,France,writer
The Maiden and the Wolves,tt0996952,2008,Laetitia Casta,Female,France,veterinarian
Felix and Lola,tt0260036,2001,Charlotte Gainsbourg,Female,France,operator
Rust and Bone,tt2053425,2012,Marion Cotillard,Female,France,guard
Amour,tt1602620,2012,Jean-Louis Trintignant,Male,France,caretaker
Elles,tt1549589,2011,Juliette Binoche,Female,France,designer
Uncle Boonmee Who Can Recall His Past Lives,tt1588895,2010,Thanapat Saisaymar,Male,France,assistant
The Extraordinary Adventures of Adèle Blanc-Sec,tt1179025,2010,Louise Bourgoin,Female,France,writer
Renoir,tt2150332,2012,Michel Bouquet,Male,France,director
Café de Flore,tt1550312,2011,Vanessa Paradis,Female,France,companion
Heartbreaker,tt1465487,2010,Romain Duris,Male,France,bodyguard
Special Forces,tt1656192,2011,Diane Kruger,Female,France,journalist
"Farewell, My Queen",tt1753813,2012,Léa Seydoux,Female,France,queen
The Illusionist,tt0775489,2010,Jean-Claude Donda,Male,France,manager
Goodbye First Love,tt1618447,2011,Lola Créton,Female,France,career
The Roundup,tt1382725,2010,Jean Reno,Male,France,dr.
A Burning Hot Summer,tt1740053,2011,Monica Bellucci,Female,France,painter
What's in a Name?,tt2179121,2012,Patrick Bruel,Male,France,real estate agent
Of Gods and Men,tt1588337,2010,Lambert Wilson,Male,France,leader
The Chef,tt1911553,2012,Jean Reno,Male,France,restaurant
Black Venus,tt1401643,2010,Yahima Torres,Female,France,anatomist
Hannah Arendt,tt1674773,2012,Barbara Sukowa,Female,France,theorist
Chico & Rita,tt1235830,2010,Limara Meneses,Male,France,singer
Augustine,tt2098628,2012,Vincent Lindon,Male,France,maid
Haute Cuisine,tt2094877,2012,Catherine Frot,Female,France,chef
A Cat in Paris,tt1673702,2010,Dominique Blanc,Female,France,superintendent
The Names of Love,tt1646974,2010,Jacques Gamblin,Male,France,activist
The Artist and the Model,tt1990217,2012,Jean Rochefort,Male,France,sculptor
Nobody Else But You,tt1736636,2011,Jean-Paul Rouve,Male,France,author
Sister,tt2062969,2012,Léa Seydoux,Female,France,customer
Beyond the Walls,tt2402623,2012,Matila Malliarakis,Male,France,pianist
My Worst Nightmare,tt1718835,2011,Isabelle Huppert,Female,France,dealer
À dix minutes des naturistes,tt2160182,2012,Lionel Abelanski,Male,France,concierge
Our Day Will Come,tt1651328,2010,Vincent Cassel,Male,France,psychiatrist
Mange,tt2157105,2012,Jennifer Decker,Female,France,lawyer
30 Beats,tt1484521,2012,Condola Rashad,Female,France,professor
Our Paradise,tt1854568,2011,Stéphane Rideau,Male,France,prostitute
10 jours en or,tt1729630,2012,Franck Dubosc,Male,France,bachelor
Rebellion,tt1242521,2011,Mathieu Kassovitz,Male,France,leader
Kirikou and the Men and Women,tt2425618,2012,Romann Berrux,Male,France,noble
Paris by Night,tt2122518,2012,Roschdy Zem,Male,France,commandant
No et moi,tt1600428,2010,Julie-Marie Parmentier,Female,France,grade
Lily Sometimes,tt1576450,2010,Diane Kruger,Female,France,lawyer
Blind Man,tt1959346,2012,Jacques Gamblin,Male,France,commandant
The Prodigies,tt1374990,2011,Jeffrey Evan Thomas,Male,France,researcher
Horses of God,tt2369047,2012,Abdelhakim Rachid,Male,France,prostitute
Almayer's Folly,tt1532530,2011,Stanislas Merhar,Male,France,merchant
Tales of the Night,tt1828229,2011,Julien Béramis,Male,France,technician
The Lookout,tt1946298,2012,Daniel Auteuil,Male,France,sniper
Requiem for a Killer,tt1723047,2011,Mélanie Laurent,Female,France,singer
The Dream Team,tt1850394,2012,José Garcia,Male,France,footballer
Little Tailor,tt1653921,2010,Arthur Igual,Male,France,actress
Captifs,tt1600701,2010,Zoé Félix,Female,France,doctor
Hollywoo,tt1730697,2011,Florence Foresti,Female,France,artist
Paris-Manhattan,tt1885331,2012,Alice Taglioni,Female,France,pharmacist
Free Men,tt1699185,2011,Tahar Rahim,Male,France,singer
Big Is Beautiful,tt2210823,2012,Victoria Abril,Female,France,lawyer
The Snows of Kilimanjaro,tt1852006,2011,Ariane Ascaride,Female,France,leader
Flower,tt1650831,2011,Corinne Yam,Male,France,worker
My Piece of the Pie,tt1641624,2011,Karin Viard,Female,France,housekeeper
Dumas,tt1259591,2010,Gérard Depardieu,Male,France,ghostwriter
Camus,tt1417061,2010,Stéphane Freiss,Male,France,philosopher
Mumu,tt1587811,2010,Sylvie Testud,Female,France,teacher
"Atlantis: End of a World, Birth of a Legend",tt1744825,2011,Stephanie Leonidas,Female,France,apprentice
The Moon Child,tt1798194,2011,Vincent Lindon,Male,France,doctor
Special Treatment,tt1590157,2010,Isabelle Huppert,Female,France,psychologist
Le marquis,tt1779824,2011,Franck Dubosc,Male,France,salesman
L'oeil de l'astronome,tt1772949,2012,Denis Lavant,Male,France,astronomer
Granny's Funeral,tt2399495,2012,Denis Podalydès,Male,France,pharmacist
Of Women and Horses,tt1931544,2011,Marina Hands,Female,France,rider
You Will Be My Son,tt1754795,2011,Niels Arestrup,Male,France,winemaker
Dharma Guns (La succession Starkov),tt1847577,2010,Guy McKnight,Male,France,professor
Stretch,tt1455244,2011,Nicolas Cazalé,Male,France,jockey
The Zigzag Kid,tt1441083,2012,Thomas Simon,Male,France,inspector
Emma,tt2072956,2011,Rebecca Marder,Female,France,governess
Iris in Bloom,tt1922596,2011,Lola Créton,Female,France,photographer
Last Screening,tt2050492,2011,Pascal Cervo,Male,France,cashier
De force,tt1781800,2011,Isabelle Adjani,Female,France,commandant
Ma compagne de nuit,tt1376427,2011,Emmanuelle Béart,Female,France,architect
Les coquillettes,tt2434800,2012,Camille Genaud,Male,France,director
Night Across the Street,tt1876360,2012,Christian Vadim,Male,France,professor
Looking for Hortense,tt1906347,2012,Jean-Pierre Bacri,Male,France,teacher
Berthe Morisot,tt2396722,2012,Marine Delterme,Female,France,impressionist
The Dickslap,tt2235766,2012,Franc Bruneau,Male,France,employee
15 Lads,tt1524565,2011,François Civil,Male,France,worker
Chateaubriand,tt1589421,2010,Frédéric Diefenthal,Male,France,writer
Itinéraire bis,tt1821468,2011,Fred Testot,Male,France,restaurant
"En chantier, monsieur Tanner!",tt1576484,2010,Jean-Paul Rouve,Male,France,tanner
Fabienne,tt1900856,2011,Catherine Frot,Female,France,officer
Le baltringue,tt1405807,2010,Vincent Lagaf,Male,France,dental technician
At Home for Christmas,tt1813773,2011,Virginie Efira,Female,France,lawyer
Nana,tt2034060,2011,Kelyna Lecomte,Male,France,prostitute
Carmen,tt1655391,2011,Vicky Luengo,Female,France,author
Winter Frog,tt1942136,2011,Gérard Depardieu,Male,France,winemaker
Le jeu de la mort,tt1719498,2010,Philippe Torreton,Male,France,narrator
Big in Vietnam,tt2190203,2012,Henriette Nhung,Male,France,director
L'essentiel féminin,tt1798191,2010,Marie Denarnaud,Female,France,actress
Demain?,tt1857673,2011,Laure de Clermont-Tonnerre,Female,France,writer
Rendezvous in Kiruna,tt2396639,2012,Jean-Pierre Darroussin,Male,France,architect
Simple,tt1821605,2011,Bastien Bouillon,Male,France,intellectual
Love and Sex under Nazi Occupation,tt2178929,2011,Anouchka Delon,Female,France,narrator
Headfirst,tt2414702,2012,Alice de Lencquesaing,Female,France,writer
La joie de vivre,tt2055662,2012,Anaïs Demoustier,Female,France,heiress
Un jour mon père viendra,tt1744857,2012,Gérard Jugnot,Male,France,actor
Chantrapas,tt1646962,2010,Dato Tarielachvili,Male,France,filmmaker
Elsewhere,tt1572775,2010,Nicolas Abraham,Male,France,dealer
Early One Morning,tt1877602,2011,Jean-Pierre Darroussin,Male,France,manager
Blue Is the Warmest Colour,tt2278871,2013,Léa Seydoux,Female,France,tutor
Lucy,tt2872732,2014,Scarlett Johansson,Female,France,miller
Young & Beautiful,tt2752200,2013,Marine Vacth,Female,France,call girl
A Bigger Splash,tt2056771,2015,Tilda Swinton,Female,France,filmmaker
Suite Française,tt0900387,2014,Michelle Williams,Female,France,soldier
Clouds of Sils Maria,tt2452254,2014,Juliette Binoche,Female,France,actress
Summertime,tt4080768,2015,Cécile de France,Female,France,farmer
Puppylove,tt2311526,2013,Solène Rigot,Female,France,teacher
Stranger by the Lake,tt2852458,2013,Pierre Deladonchamps,Male,France,investigator
Venus in Fur,tt2406252,2013,Emmanuelle Seigner,Female,France,actress
Ida,tt2718492,2013,Agata Kulesza,Female,France,prosecutor
"Two Days, One Night",tt2737050,2014,Marion Cotillard,Female,France,worker
The Brand New Testament,tt3792960,2015,Pili Groyne,Female,France,voice actor
My King,tt3478962,2015,Vincent Cassel,Male,France,restaurateur
Mune: Guardian of the Moon,tt3858372,2014,Omar Sy,Male,France,apprentice
Breathe,tt3365778,2014,Joséphine Japy,Female,France,acting
The Childhood of a Leader,tt2815902,2015,Bérénice Bejo,Female,France,tutor
Belle & Sebastian,tt3146360,2013,Félix Bossuet,Male,France,guide
Girlhood,tt3655522,2014,Karidja Touré,Female,France,leader
Mood Indigo,tt2027140,2013,Romain Duris,Male,France,bachelor
April and the Extraordinary World,tt3422078,2015,Marion Cotillard,Female,France,scientist
You and the Night,tt2811878,2013,Kate Moran,Female,France,driver
In Harmony,tt4228816,2015,Albert Dupontel,Male,France,trainer
Saint Laurent,tt2707848,2014,Gaspard Ulliel,Male,France,designer
Grand Central,tt2835548,2013,Tahar Rahim,Male,France,supervisor
Before the Winter Chill,tt2231630,2013,Daniel Auteuil,Male,France,manager
Journal d'une femme de chambre,tt2711898,2015,Léa Seydoux,Female,France,chambermaid
Abuse of Weakness,tt2418372,2013,Isabelle Huppert,Female,France,director
Eastern Boys,tt2991092,2013,Olivier Rabourdin,Male,France,leader
Mia madre,tt3013610,2015,Margherita Buy,Female,France,director
Attila Marcel,tt2474438,2013,Guillaume Gouix,Male,France,pianist
Un + une,tt1918911,2015,Jean Dujardin,Male,France,composer
Mary Queen of Scots,tt1555069,2013,Camille Rutherford,Female,France,queen
Goodbye to Language,tt2400275,2014,Héloïse Godet,Female,France,narrator
Fidelio: Alice's Odyssey,tt3800010,2014,Ariane Labed,Female,France,engineer
All About Them,tt3817962,2015,Anaïs Demoustier,Female,France,lawyer
Camille Claudel 1915,tt2018086,2013,Juliette Binoche,Female,France,career
Long Way North,tt2262345,2015,Christa Théret,Female,France,ambassador
In the Name of My Daughter,tt2929890,2014,Guillaume Canet,Male,France,lawyer
Rock the Casbah,tt2524568,2013,Morjana Alaoui,Female,France,maid
On My Way,tt2289538,2013,Catherine Deneuve,Female,France,restaurant
Hippocrates: Diary of a French Doctor,tt2891070,2014,Vincent Lacoste,Male,France,doctor
The Sweet Escape,tt4163644,2015,Bruno Podalydès,Male,France,designer
Two Friends,tt4176556,2015,Golshifteh Farahani,Female,France,actor
Colt 45,tt2113636,2014,Gérard Lanvin,Male,France,commander
Jacky in the Kingdom of Women,tt2382422,2014,Vincent Lacoste,Male,France,leader
Misunderstood,tt3510452,2014,Giulia Salerno,Male,France,pianist
Serial Teachers 2,tt3713944,2015,Kev Adams,Male,France,king
For a Woman,tt2176786,2013,Benoît Magimel,Male,France,guard
The Tournament,tt3693878,2015,Michelangelo Passaniti,Male,France,player
Jealousy,tt2511670,2013,Louis Garrel,Male,France,actor
Blind Date,tt4466936,2015,Mélanie Bernier,Female,France,preparation
Made in France,tt4601102,2015,Malik Zidi,Male,France,journalist
The Boss's Daughter,tt4040042,2015,Olivier Loustau,Male,France,foreman
Nectar,tt3103668,2014,Olga Riazanova,Male,France,queen
In the Shadow of Women,tt3651326,2015,Clotilde Courau,Female,France,trainee
Aya of Yop City,tt2077703,2013,Aïssa Maïga,Female,France,healer
Arletty A Guilty Passion,tt3851836,2015,Laetitia Casta,Female,France,soldier
Paris à tout prix,tt2420886,2013,Reem Kherici,Female,France,stylist
Terra,tt5733210,2015,Vanessa Paradis,Female,France,narrator
Paris Follies,tt3104572,2014,Isabelle Huppert,Female,France,breeder
Tonnerre,tt2847090,2013,Vincent Macaigne,Male,France,musician
Kidnapping of Michel Houellebecq,tt3504542,2014,Michel Houellebecq,Male,France,author
The Clearstream Affair,tt3037028,2014,Gilles Lellouche,Male,France,journalist
Not My Type,tt3489470,2014,Émilie Dequenne,Female,France,philosophy teacher
The Mark of the Angels - Miserere,tt2354215,2013,Gérard Depardieu,Male,France,master
Geronimo,tt3565174,2014,Céline Sallette,Female,France,educator
L'ex de ma vie,tt3624624,2014,Géraldine Nakache,Female,France,conductor
Back Alley,tt3686716,2014,Laure Calamy,Female,France,prostitute
GriGris,tt2852394,2013,Souleymane Démé,Male,France,dancer
French Cuisine,tt4838440,2015,Franck Dubosc,Male,France,restaurant
Vincent,tt3636528,2014,Thomas Salvador,Male,France,writer
Age of Panic,tt2846996,2013,Laetitia Dosch,Female,France,journalist
Homeland,tt2844994,2013,Tewfik Jallab,Male,France,lawyer
Obsessive Rhythms,tt2589070,2013,Asia Argento,Female,France,career
Rosalie Blum,tt4447076,2015,Noémie Lvovsky,Female,France,manager
De guerre lasse,tt2806878,2014,Jalil Lespert,Male,France,leader
Calomnies,tt3429322,2014,Marius Colucci,Male,France,deputy
Valentin Valentin,tt3504830,2014,Marilou Berry,Female,France,concierge
Black Girl in Paris,tt3037920,2013,Tracey Heggins,Female,France,writer
Land Legs,tt3757648,2015,Dominique Leborne,Male,France,commercial
WTF,tt3398868,2014,Rémi Gaillard,Male,France,actor
Cookie,tt2063876,2013,Alice Taglioni,Female,France,housekeeper
Love at First Child,tt4058218,2015,Isabelle Carré,Female,France,architect
Murder in Aigues-Mortes,tt4816894,2015,Florence Pernel,Female,France,lawyer
Where There Is Shade,tt3772512,2015,David D'Ingeo,Male,France,prostitute
Back in Crime,tt2843344,2013,Jean-Hugues Anglade,Male,France,detective
Une bonne leçon,tt3358720,2013,Ingrid Chauvin,Female,France,lawyer
Les gorilles,tt3592172,2015,JoeyStarr,Male,France,agent
On/Off,tt3304468,2013,Carole Brana,Female,France,astronaut
Cerise,tt4428720,2015,Zoé Adjani,Female,France,acting
Letters of a Portuguese Nun,tt2219674,2014,Ségolène Point,Male,France,officer
Le dernier voyage de l'énigmatique Paul WR,tt5275182,2015,Hugo Becker,Male,France,astronaut
L'homme de ma vie,tt4728390,2015,Adel Bencherif,Male,France,coach
Ablations,tt3399032,2014,Denis Ménochet,Male,France,pastor
À ses enfants la patrie reconnaissante,tt5200998,2015,Jean-Louis Coulloc'h,Male,France,sculptor
Au nom du fils,tt4396306,2015,Pascal Demolon,Male,France,welder
"La loi, le combat d'une femme pour toutes les femmes",tt4202972,2014,Emmanuelle Devos,Female,France,minister
Flare,tt3651506,2014,Mayuko Fukuda,Female,France,photographer
Paradise Cruise,tt2252614,2013,Vahina Giocante,Female,France,photographer
Vanity,tt4466946,2015,Patrick Lapp,Male,France,miller
Kickback,tt3344158,2015,Lee Delong,Female,France,psychiatrist
"Méditerranée, notre mer à tous",tt3985716,2014,Gérard Darmon,Male,France,narrator
Kiki of Montparnasse,tt2850814,2013,Marie-Christine Orry,Female,France,muse
Young Tiger,tt3399042,2014,Harmandeep Palminder,Male,France,worker
Stop Me Here,tt3919034,2015,Reda Kateb,Male,France,driver
Pilules bleues,tt3573178,2014,Guillaume Gouix,Male,France,writer
Zombie Club Special Cocktail,tt6594296,2014,Dominique Bettenfeld,Male,France,scout
Vigée Le Brun: The Queens Painter,tt5082718,2015,Stéphane Ronchewski,Male,France,narrator
Totems,tt3734438,2014,Julie Lesgages,Female,France,soldier
Chez nous c'est trois!,tt2251798,2013,Noémie Lvovsky,Female,France,director
Incident in a Ghostland,tt6195094,2018,Crystal Reed,Female,France,author
Personal Shopper,tt4714782,2016,Kristen Stewart,Female,France,supermodel
Elle,tt3716530,2016,Isabelle Huppert,Female,France,career
The Innocents,tt4370784,2016,Lou de Laâge,Female,France,doctor
Double Lover,tt6367558,2017,Marine Vacth,Female,France,psychoanalyst
Cold War,tt6543652,2018,Joanna Kulig,Female,France,composer
Love & Friendship,tt3068194,2016,Kate Beckinsale,Female,France,matchmaker
Our Kind of Traitor,tt1995390,2016,Carlos Acosta,Male,France,dancer
Submergence,tt3563262,2017,Alicia Vikander,Female,France,agent
The Trouble with You,tt7534068,2018,Adèle Haenel,Female,France,detective
City Hunter,tt8523334,2018,Philippe Lacheau,Male,France,private investigator
D'après une histoire vraie,tt5893264,2017,Emmanuelle Seigner,Female,France,writer
Non-Fiction,tt7250056,2018,Guillaume Canet,Male,France,literary
Two Is a Family,tt5078204,2016,Omar Sy,Male,France,runner
My Life as a Zucchini,tt2321405,2016,Gaspard Schlatter,Male,France,officer
The Odyssey,tt1659619,2016,Lambert Wilson,Male,France,filmmaker
Let the Sunshine In,tt6423776,2017,Juliette Binoche,Female,France,artist
Kalinka,tt4228810,2016,Daniel Auteuil,Male,France,doctor
Being 17,tt4331970,2016,Sandrine Kiberlain,Female,France,dr.
MFKZ,tt4717402,2017,Orelsan,Male,France,restaurant
In the Shadow of Iris,tt5598110,2016,Romain Duris,Male,France,mechanic
Victoria,tt5078214,2016,Virginie Efira,Female,France,lawyer
Sahara,tt4466894,2017,Omar Sy,Male,France,skinner
Knock,tt6515342,2017,Omar Sy,Male,France,doctor
Godard Mon Amour,tt5687334,2017,Louis Garrel,Male,France,director
Budapest,tt7027092,2018,Manu Payet,Male,France,bachelor
Burn Out,tt6340604,2017,François Civil,Male,France,racer
An Impossible Love,tt8260226,2018,Virginie Efira,Female,France,worker
Divines,tt4730986,2016,Oulaya Amamra,Female,France,dancer
The Emperor of Paris,tt7025976,2018,Vincent Cassel,Male,France,merchant
"Remi, Nobody's Boy",tt6741368,2018,Daniel Auteuil,Male,France,itinerant
Jessica Forever,tt7209350,2018,Aomi Muyock,Female,France,leader
3 Days in Quiberon,tt6463494,2018,Marie Bäumer,Female,France,actress
Bad Seeds,tt6708116,2018,Kheiron,Male,France,volunteer
School's Out,tt7175992,2018,Laurent Lafitte,Male,France,french teacher
Infidelity,tt7362252,2018,Isabelle Carré,Female,France,real estate agent
Marie Curie: The Courage of Knowledge,tt5705058,2016,Karolina Gruszka,Female,France,physicist
Lover for a Day,tt5642124,2017,Éric Caravaca,Male,France,professor
Apocalypse After,tt8306938,2018,Pauline Jacquard,Female,France,director
Django,tt6247936,2017,Reda Kateb,Male,France,composer
Thousand Cuts,tt5303632,2017,Tomer Sisley,Male,France,biker
Nocturama,tt4795546,2016,Finnegan Oldfield,Male,France,security guard
Break,tt7343574,2018,Sabrina Ouazani,Female,France,dancer
Épouse-moi mon pote,tt6021478,2017,Tarek Boudali,Male,France,director
Gauguin: Voyage to Tahiti,tt6330052,2017,Vincent Cassel,Male,France,painter
The African Doctor,tt5555502,2016,Marc Zinga,Male,France,doctor
Claire's Camera,tt5989220,2017,Isabelle Huppert,Female,France,director
The Sonata,tt7149066,2018,Freya Tingley,Female,France,fisher
"Polina, danser sa vie",tt4383288,2016,Anastasia Shevtsova,Female,France,choreographer
Amanda,tt7491144,2018,Vincent Lacoste,Male,France,english teacher
Brillantissime,tt6859344,2018,Michèle Laroque,Female,France,psychologist
The Dark Side,tt5753236,2016,Bruno Solo,Male,France,prosecutor
150 Milligrams,tt5247544,2016,Sidse Babett Knudsen,Female,France,mediator
1992,tt5492660,2016,Louis Duneton,Male,France,watchman
The Black Book of Father Dinis,tt7490368,2018,Lou de Laâge,Female,France,maid
Cezanne et Moi,tt5078354,2016,Guillaume Canet,Male,France,painter
Yao,tt8058904,2018,Omar Sy,Male,France,actor
Capri-Revolution,tt7188002,2018,Marianna Fontana,Female,France,goatherd
A Season in France,tt7177156,2017,Eriq Ebouaney,Male,France,french teacher
Maya,tt6297258,2018,Roman Kolinka,Male,France,reporter
With the wind,tt7049420,2018,Mélanie Thierry,Female,France,farmer
Funan,tt6342440,2018,Bérénice Bejo,Female,France,labor
Paula,tt5029668,2016,Carla Juri,Female,France,painter
Jeannette: The Childhood of Joan of Arc,tt6340264,2017,Lise Leplat Prudhomme,Female,France,tender
Faultless,tt4776964,2016,Marina Foïs,Female,France,real estate agent
Sparring,tt7222552,2017,Mathieu Kassovitz,Male,France,boxer
One Man and His Cow,tt4505208,2016,Fatsah Bouyahmed,Male,France,farmer
Wild,tt7480724,2018,Nadia Tereszkiewicz,Female,France,artist
Raising Colors,tt7146578,2018,Lambert Wilson,Male,France,commandant
Guy,tt7253216,2018,Alex Lutz,Male,France,journalist
Ma famille t'adore déjà,tt4787478,2016,Arthur Dupont,Male,France,journalist
Daguerreotype,tt4628882,2016,Tahar Rahim,Male,France,assistant
Team Spirit,tt5114984,2016,Arthur Dupont,Male,France,trader
Barbara,tt6411984,2017,Jeanne Balibar,Female,France,director
Arctic Heart,tt4607228,2016,Charlotte Le Bon,Female,France,professor
En moi,tt5688826,2016,Yvan Attal,Male,France,director
My Life with James Dean,tt5356260,2017,Johnny Rasse,Male,France,director
Thirst Street,tt5802404,2017,Anjelica Huston,Female,France,narrator
Number One,tt6741568,2017,Emmanuelle Devos,Female,France,corporate manager
Great Minds,tt6481478,2017,Denis Podalydès,Male,France,professor of french literature
Love in Lapland,tt7766334,2017,Julie De Bona,Female,France,manager
Struggle for Life,tt5115004,2016,Vincent Macaigne,Male,France,trainee
Maryline,tt5966600,2017,Adeline D'Hermy,Female,France,acting
A Taste of Ink,tt5196472,2016,Kévin Azaïs,Male,France,singer
Murder in Tours,tt8283856,2018,Isabel Otero,Female,France,commandant
Odd Job,tt4551314,2016,Romain Duris,Male,France,bookmaker
Bécassine!,tt7217128,2018,Emeline Bayart,Female,France,nanny
The New Adventures of Cinderella,tt5964278,2017,Marilou Berry,Female,France,worker
Murder in Maussane,tt7623452,2017,Florence Pernel,Female,France,commander
The Full House,tt7533956,2018,Arnaud Ducret,Male,France,bachelor
Murder in Luberon,tt8178502,2018,Florence Pernel,Female,France,prosecutor
L'école est finie,tt8413714,2018,Bérengère Krief,Female,France,english teacher
Thirst for Life,tt6492974,2017,Claire Keim,Female,France,career
Jusqu'à ce que la mort nous unisse,tt9356556,2018,Bruno Debrandt,Male,France,guide
Love in Vienna,tt9452652,2018,Barbara Cabrita,Female,France,pianist
La Cicciolina. Godmother of Scandal,tt6181534,2016,Ilona Staller,Female,France,actress
Ulysses & Mona,tt8649636,2018,Manal Issa,Female,France,artist
Achoo,tt7993166,2018,Benoît Allemane,Male,France,narrator
Murder in Martigues,tt5768912,2016,Florence Pernel,Female,France,officer
The President's Hat,tt4009870,2016,Frédéric Diefenthal,Male,France,executive
En attendant Violette,tt5072070,2017,Gary Hottegindre,Male,France,producer
La voix humaine,tt7648726,2018,Elsa Zylberstein,Female,France,restaurant
Eva,tt5479936,2016,Emanuele Arioli,Male,France,prostitute
Fuck Them All,tt6407628,2016,Misungui Bordelle,Male,France,dancer
Arrête ton cinéma!,tt4505118,2016,Sylvie Testud,Female,France,actress
Mystère à la Sorbonne,tt8653328,2018,Mélanie Bernier,Female,France,master
"Adieu, mon soldat indien",tt6596216,2016,Paloma Coquant,Female,France,narrator
Vendeur,tt4400086,2016,Gilbert Melki,Male,France,salesman
Paul Sanchez Is Back!,tt7002116,2018,Laurent Lafitte,Male,France,officer
Lead Me Home,tt5750510,2016,Pascal Elso,Male,France,officer
Rise of a Star,tt7364846,2017,Dorothée Gilbert,Male,France,ballerina
"Mère et Fille, California Dream",tt4797582,2016,Lubna Gourion,Female,France,lawyer
C'est tout pour moi,tt5600326,2017,Nawell Madani,Female,France,dancer
Paroles,tt3320648,2016,Joséphine Jobert,Female,France,director
Titane,tt10944760,2021,Vincent Lindon,Male,France,apprentice
Benedetta,tt6823148,2021,Virginie Efira,Female,France,prayer
Portrait of a Lady on Fire,tt8613070,2019,Noémie Merlant,Female,France,painter
"Paris, 13th District",tt12708658,2021,Lucie Zhang,Female,France,operator
Bergman Island,tt6910282,2021,Vicky Krieps,Female,France,filmmaker
Petite Maman,tt13204490,2021,Joséphine Sanz,Male,France,actress
The Wolf and the Lion,tt10945288,2021,Molly Kunz,Female,France,senior
France,tt9714030,2021,Léa Seydoux,Female,France,journalist
Neptune Frost,tt11873472,2021,Cheryl Isheja,Male,France,hacker
The Stronghold,tt10404944,2020,Gilles Lellouche,Male,France,officer
Fire,tt13535920,2022,Juliette Binoche,Female,France,presenter
The Passengers of the Night,tt13846402,2022,Charlotte Gainsbourg,Female,France,responsible
I Love America,tt14867318,2022,Sophie Marceau,Female,France,filmmaker
"Mektoub, My Love: Intermezzo",tt8253606,2019,Shaïn Boumedine,Male,France,photographer
Sibyl,tt9173264,2019,Virginie Efira,Female,France,psychotherapist
The Truth,tt8323120,2019,Catherine Deneuve,Female,France,actress
