title,id,release_year,main_character_name,main_character_gender,country,main_character_role
All Roads Lead to Rome,tt4119278,2015,Sarah Jessica Parker,Female,Italy,writing teacher
Arianna,tt4908430,2015,Ondina Quadri,Female,Italy,academic
Banat: The Journey,tt4881642,2015,Edoardo Gabbriellini,Male,Italy,agronomist
Mia madre,tt3013610,2015,Margherita Buy,Female,Italy,director
The Mafia Kills Only in Summer,tt3374966,2013,Cristiana Capotondi,Female,Italy,journalist
The Invisible Boy,tt3078296,2014,Ludovico Girardello,Male,Italy,leader
Il Futuro,tt1992156,2013,Manuela Martelli,Female,Italy,hairdresser
I Can Quit Whenever I Want,tt3438354,2014,Edoardo Leo,Male,Italy,neurobiologist
Do You See Me?,tt3825738,2014,Paola Cortellesi,Female,Italy,architect
Misunderstood,tt3510452,2014,Giulia Salerno,Female,Italy,pianist
Tutta colpa di Freud,tt3237406,2014,Marco Giallini,Male,Italy,psychologist
The Legendary Giulia and Other Miracles,tt3809308,2015,Luca Argentero,Male,Italy,salesman
Leopardi,tt3152602,2014,Elio Germano,Male,Italy,poet
Black Souls,tt3894190,2014,Marco Leonardi,Male,Italy,drug dealer
God Willing,tt4643844,2015,Marco Giallini,Male,Italy,cardiac surgeon
"White as Milk, Red as Blood",tt2447934,2013,Filippo Scicchitano,Male,Italy,substitute teacher
Sole a catinelle,tt3066270,2013,Checco Zalone,Male,Italy,filmmaker
Long Live Freedom,tt2523600,2013,Toni Servillo,Male,Italy,career
A Five Star Life,tt2261434,2013,Margherita Buy,Female,Italy,inspector
You Can't Save Yourself Alone,tt4114456,2015,Riccardo Scamarcio,Male,Italy,restaurant
Winx Club: The Mystery of the Abyss,tt3885932,2014,Alberto Bognanni,Male,Italy,leader
Pazze di me,tt2473532,2013,Francesco Mandelli,Male,Italy,professor
Chlorine,tt4077742,2015,Sara Serraiocco,Female,Italy,synchronized swimmer
The State-Mafia Pact,tt3893456,2014,Sabina Guzzanti,Female,Italy,narrator
Antonia.,tt3280176,2015,Linda Caridi,Female,Italy,poet
I Killed Napoléon,tt4571838,2015,Micaela Ramazzotti,Female,Italy,career
Lost and Beautiful,tt2188860,2015,Tommaso Cestrone,Male,Italy,shepherd
Italiano medio,tt4142022,2015,Maccio Capatonda,Male,Italy,activist
Si accettano miracoli,tt3907790,2015,Alessandro Siani,Male,Italy,manager
Studio illegale,tt2573226,2013,Fabio Volo,Male,Italy,lawyer
Senza nessuna piet,tt3890914,2014,Pierfrancesco Favino,Male,Italy,worker
"Pasolini, la verit nascosta",tt1979301,2013,Alberto Testone,Male,Italy,director
The Stalker,tt2991922,2013,Victor Alfieri,Male,Italy,guard
Le leggi del desiderio,tt4487766,2015,Silvio Muccino,Male,Italy,coach
Sick Sock Monsters from Outer Space,tt4278144,2015,Marco Antonio Andolfi,Male,Italy,king
Buoni a nulla,tt4078672,2014,Gianni Di Gregorio,Male,Italy,clerk
Ultimo 4 - L'occhio del falco,tt3141672,2013,Raoul Bova,Male,Italy,prosecutor
What a Beautiful Surprise,tt3916378,2015,Claudio Bisio,Male,Italy,professor
La buca,tt3463244,2014,Sergio Castellitto,Male,Italy,chaser
Vittima degli eventi,tt3620816,2014,Valerio Di Benedetto,Male,Italy,investigator
Dark Waves,tt2113607,2015,Giovanni Andriuoli,Male,Italy,sailor
The Pyramid,tt2363461,2013,Chiara Acaccia,Male,Italy,maid
Ti sposo ma non troppo,tt3651358,2014,Vanessa Incontrada,Female,Italy,psychotherapist
Cenere,tt3912068,2015,Cristiano Caccamo,Male,Italy,street artist
Sexy Shop,tt3688034,2014,Andrea Chimenti,Male,Italy,salesman
Piove,tt3177496,2013,Roberto Agostino,Male,Italy,barber
La Prima Luce,tt3530970,2015,Riccardo Scamarcio,Male,Italy,lawyer
The Ways of Wine,tt5006094,2015,Charlie Arturaola,Male,Italy,sommelier
Black Comedy,tt4549172,2015,Fortunato Cerlino,Male,Italy,actor
The Repairman,tt2673318,2013,Daniele Savoca,Male,Italy,engineer
My Class,tt3029626,2013,Valerio Mastandrea,Male,Italy,professor
Tre giorni dopo,tt3889652,2013,Francesco Turbanti,Male,Italy,player
La strada dritta,tt4153144,2014,Ennio Fantastichini,Male,Italy,engineer
Secchi,tt3007006,2013,Pierfrancesco Favino,Male,Italy,narrator
Uno per tutti,tt4306758,2015,Fabrizio Ferracane,Male,Italy,builder
Anger of the Dead,tt3176104,2013,Beatrice Baldaccini,Female,Italy,restaurant
Forza 10,tt4550998,2013,Sergio Arcuri,Male,Italy,master
A Reason to Fight,tt2551842,2014,Alessandro Baccini,Male,Italy,leader
Canti della forca,tt2970406,2013,Lorenzo Pedrotti,Male,Italy,illustrator
Trilussa - Storia d'amore e di poesia,tt2766152,2013,Michele Placido,Male,Italy,poet
Dogman,tt6768578,2018,Marcello Fonte,Male,Italy,driver
Voice from the Stone,tt1544608,2017,Emilia Clarke,Female,Italy,maid
Happy as Lazzaro,tt6752992,2018,Adriano Tardiolo,Male,Italy,manager
Naples in Veils,tt6892206,2017,Giovanna Mezzogiorno,Female,Italy,examiner
The Place,tt7063210,2017,Valerio Mastandrea,Male,Italy,restaurant
Quo vado?,tt5290524,2016,Checco Zalone,Male,Italy,servant
My Big Gay Italian Wedding,tt6917290,2018,Diego Abatantuono,Male,Italy,planner
The Invisible Witness,tt7735502,2018,Riccardo Scamarcio,Male,Italy,entrepreneur
Rocco Chinnici,tt7545122,2018,Sergio Castellitto,Male,Italy,carrier
The Invisible Boy: Second Generation,tt5981944,2018,Ludovico Girardello,Male,Italy,noble
Tenderness,tt5765192,2017,Elio Germano,Male,Italy,engineer
Loro 2,tt8335880,2018,Toni Servillo,Male,Italy,career
Tutto quello che vuoi,tt6189344,2017,Andrea Carpenzano,Male,Italy,companion
Capri-Revolution,tt7188002,2018,Marianna Fontana,Female,Italy,goatherd
Boys Cry,tt6892446,2018,Andrea Carpenzano,Male,Italy,boxer
Put Grandma in the Freezer,tt6982104,2018,Fabio De Luigi,Male,Italy,financier
Sono tornato,tt6892340,2018,Massimo Popolizio,Male,Italy,filmmaker
The Legend of the Christmas Witch,tt8539280,2018,Paola Cortellesi,Female,Italy,primary school teacher
Rwanda,tt7665608,2018,Matteo Edoardo Bellomo,Male,Italy,technician
Let Yourself Go,tt4932388,2017,Toni Servillo,Male,Italy,trainer
The King's Musketeers,tt8418652,2018,Pierfrancesco Favino,Male,Italy,king
Il sindaco pescatore,tt5466280,2016,Sergio Castellitto,Male,Italy,mayor
Lucia's Grace,tt7133528,2018,Alba Rohrwacher,Female,Italy,career
Mr. Happiness,tt6302050,2017,Alessandro Siani,Male,Italy,cleaner
Malati di sesso,tt6377612,2018,Francesco Apolloni,Male,Italy,analyst
As Needed,tt7117552,2018,Vinicio Marchioni,Male,Italy,chef
Dreamfools,tt8514690,2018,Sergio Castellitto,Male,Italy,carpenter
L'eroe,tt8708030,2018,Salvatore Esposito,Male,Italy,newspaper
One of the Family,tt8467658,2018,Pietro Sermonti,Male,Italy,teacher
The Last Prosecco,tt6873546,2017,Giuseppe Battiston,Male,Italy,inspector
In My Steps,tt5902786,2017,Angelique Cavallari,Male,Italy,diver
The Silence,tt5717710,2016,Valentina Carnelutti,Female,Italy,doctor
Al posto tuo,tt4947710,2016,Luca Argentero,Male,Italy,architect
Solo,tt5324364,2016,Laura Morante,Female,Italy,psychoanalyst
100 milioni di bracciate,tt8032828,2017,William Angiuli,Male,Italy,coach
The Space Between,tt4391164,2016,Flavio Parenti,Male,Italy,career
No Country for Young Men,tt5205256,2017,Filippo Scicchitano,Male,Italy,restaurant
The Big Score,tt4778106,2016,Carlo Verdone,Male,Italy,detective
Locus Amoenus,tt10321306,2018,Alexandar Tonev,Male,Italy,drawer
Ovunque proteggimi,tt8648744,2018,Alessandro Gazale,Male,Italy,singer
The Wicked Gift,tt6525978,2017,Roberto D'Antona,Male,Italy,designer
Seven Women,tt8112356,2018,Susanne Bartsch,Male,Italy,teacher
Il ragazzo della Giudecca,tt4198260,2016,Carmelo Zappulla,Male,Italy,singer
Infernet,tt4717166,2016,Roberto Farnesi,Male,Italy,actor
Wine to love,tt7786258,2018,Jane Alexander,Female,Italy,director
Le verit,tt6355484,2017,Francesco Montanari,Male,Italy,entrepreneur
Anche senza di te,tt8041244,2018,Myriam Catania,Female,Italy,elementary school teacher
Mister Universo,tt5943690,2016,Tairo Caroli,Male,Italy,strongman
La stanza del sorriso,tt6267272,2018,Enzo Dino,Male,Italy,doctor
Il camionista,tt5751182,2016,Giorgio Tirabassi,Male,Italy,driver
Il vincente,tt4110782,2016,Luca Magri,Male,Italy,bachelor
Dark Glasses,tt10935560,2022,Ilenia Pastorelli,Female,Italy,guide
Pinocchio,tt8333746,2019,Federico Ielapi,Male,Italy,woodcarver
A Chiara,tt14324296,2021,Swamy Rotolo,Female,Italy,social worker
The Hole,tt11012320,2021,Claudia Candusso,Male,Italy,speleologist
Esterno notte,tt12822708,2022,Fabrizio Gifuni,Male,Italy,minister
On Our Watch,tt10960102,2021,Fabio De Luigi,Male,Italy,manager
The Tale of King Crab,tt13830148,2021,Gabriele Silli,Male,Italy,guide
Ultras,tt10937434,2020,Aniello Arena,Male,Italy,leader
Superheroes,tt10791152,2021,Alessandro Borghi,Male,Italy,cartoonist
The Predators,tt10948820,2020,Massimo Popolizio,Male,Italy,director
Leonora addio,tt13107800,2022,Fabrizio Ferracane,Male,Italy,delegate
Baggio: The Divine Ponytail,tt14025788,2021,Andrea Arcangeli,Male,Italy,footballer
Tolo Tolo,tt10413566,2020,Checco Zalone,Male,Italy,waiter
The Staggering Girl,tt9643214,2019,Julianne Moore,Female,Italy,writer
3/19,tt15715020,2021,Kasia Smutniak,Female,Italy,lawyer
Hidden Away,tt8478554,2020,Elio Germano,Male,Italy,painter
The Hidden Child,tt13003972,2021,Silvio Orlando,Male,Italy,professor
Morrison,tt4384314,2021,Lorenzo Zurzolo,Male,Italy,artist
Appunti di un venditore di donne,tt11854240,2021,Mario Sgueglia,Male,Italy,entrepreneur
Non sono un assassino,tt8271188,2019,Riccardo Scamarcio,Male,Italy,superintendent
Regina,tt12862990,2020,Ginevra Francesconi,Female,Italy,singer
"I, Leonardo",tt10270592,2019,Luca Argentero,Male,Italy,painter
Vivere,tt8774962,2019,Micaela Ramazzotti,Female,Italy,teacher
Tutta un'altra vita,tt9050378,2019,Enrico Brignano,Male,Italy,driver
Lucania,tt7586304,2019,Giovanni Capalbo,Male,Italy,farmer
Cattivo sangue,tt8378322,2022,Claudio Camilli,Male,Italy,hitman
Dante's Divine Politics,tt16673726,2021,Bernardo Casertano,Male,Italy,poet
Basta un paio di baffi,tt7906304,2019,Antonia Liskova,Female,Italy,chef
Io sono Mia,tt8972442,2019,Serena Rossi,Female,Italy,singer
Appena un minuto,tt9328726,2019,Max Giusti,Male,Italy,real estate agent
Si muore solo da vivi,tt10268922,2020,Alessandra Mastronardi,Female,Italy,manager
Il colpo del cane,tt9168798,2019,Edoardo Pesce,Male,Italy,dr.
Il ladro di cardellini,tt11576938,2020,Nando Paone,Male,Italy,ranger
Dolceroma,tt9131946,2019,Lorenzo Richelmy,Male,Italy,writer
A mano disarmata,tt10115638,2019,Claudia Gerini,Female,Italy,newspaper
Beware the Gorilla,tt8610984,2019,Frank Matano,Male,Italy,lawyer
La scelta di Maria,tt15846246,2021,Sonia Bergamasco,Female,Italy,soldier
Entrapped: a day of terror,tt10425358,2019,Mirjan Boraj,Male,Italy,worker
Cobra non ,tt7921320,2020,Gianluca Di Gennaro,Male,Italy,career
L'orafo,tt15307448,2022,Stefania Casini,Female,Italy,goldsmith
Slow life,tt14065770,2021,Rimi Beqiri,Male,Italy,real estate agent
Upside Down,tt14324414,2021,Antonio Zavatteri,Male,Italy,coach
Il giudizio,tt15465584,2021,Fortunato Cerlino,Male,Italy,senior
Che cosa sono le scie chimiche,tt12059920,2019,Guglielmo Favilla,Male,Italy,narrator
Insane Love,tt6555558,2019,Clara Alonso,Female,Italy,model
