title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Sawako Decides,tt1611082,2010,Hikari Mitsushima,Female,Japan,designer
Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,tt1988166,2011,Shu Watanabe,Male,Japan,rider
The Terminal Trust,tt2094984,2012,Tamiyo Kusakari,Female,Japan,doctor
Neck,tt1566932,2010,Saki Aibu,Female,Japan,senior
The Young Black Jack,tt1882164,2011,Masaki Okada,Male,Japan,mercenary
The Rakugo Movie,tt2317414,2012,Tsubasa Honda,Female,Japan,author
Kamen Rider Super Den-O Trilogy: Episode Red - Zero's Star Twinkle,tt1663158,2010,Takuya Mizoguchi,Male,Japan,rider
Saru Lock the Movie,tt1525886,2010,Hayato Ichihara,Male,Japan,master
Kampfer: Fur Die Liebe,tt3420978,2011,Kazusa Aranami,Female,Japan,treasurer
Sasori gaiden: Dai 41 zakkyo bô,tt7531752,2012,Tsukasa Aoi,Female,Japan,detective
Chips,tt2011351,2012,Gaku Hamada,Male,Japan,baseball player
Kyoto Story,tt2100562,2010,Hana Ebise,Female,Japan,university librarian
Peak: The Rescuers,tt1584921,2011,Shun Oguri,Male,Japan,rescuer
The Garden of Words,tt2591814,2013,Miyu Irino,Male,Japan,shoemaker
Tag,tt4439120,2015,Reina Triendl,Female,Japan,teacher
Happy Hour,tt4780662,2015,Sachie Tanaka,Male,Japan,arts administrator
Sweet Bean,tt4298958,2015,Kirin Kiki,Female,Japan,career
Why Don't You Play in Hell?,tt2409302,2013,Jun Kunimura,Male,Japan,commercial
Unforgiven,tt2347134,2013,Shioli Kutsuna,Female,Japan,prostitute
Patema Inverted,tt2981768,2013,Yukiyo Fujii,Female,Japan,leader
Midnight Diner,tt3958276,2014,Kaoru Kobayashi,Male,Japan,master
Killers,tt2409300,2014,Kazuki Kitamura,Male,Japan,executive
Yakuza Apocalypse,tt3675748,2015,Hayato Ichihara,Male,Japan,artist
Rakuen Tsuiho: Expelled from Paradise,tt2859246,2014,Rie Kugimiya,Female,Japan,hacker
Stand by Me Doraemon,tt3331846,2014,Wasabi Mizuta,Female,Japan,consumer
Black Butler,tt2630336,2014,Hiro Mizushima,Male,Japan,maid
West North West,tt5614008,2015,Hanae Kan,Female,Japan,model
Milk the Maid,tt3449238,2013,Tia,Female,Japan,maid
Blue Spring Ride,tt6075718,2014,Tsubasa Honda,Female,Japan,acting
Bayonetta: Bloody Fate,tt3306776,2013,Atsuko Tanaka,Female,Japan,sage
A Courtesan with Flowered Skin,tt3570006,2014,Yumi Adachi,Female,Japan,prostitute
Journey to the Shore,tt4173478,2015,Eri Fukatsu,Female,Japan,teacher
Ghost in the Shell: Arise - Border 1: Ghost Pain,tt2636124,2013,Maaya Sakamoto,Female,Japan,hacker
Close Range Love,tt3688018,2014,Tomohisa Yamashita,Male,Japan,teacher
Little Witch Academia,tt2704454,2013,Megumi Han,Female,Japan,magician
Tamago,tt4819520,2015,Mayu Tsuyuzume,Male,Japan,senior
Doraemon: Nobita and the Space Heroes,tt4788602,2015,Wasabi Mizuta,Female,Japan,director
Samurai Cat,tt3185154,2014,Kazuki Kitamura,Male,Japan,samurai
K: Missing Kings,tt3794204,2014,Daisuke Namikawa,Male,Japan,master
009-1: The End of the Beginning,tt3008816,2013,Mayuko Iwasa,Female,Japan,spy
Girl's Blood,tt3456784,2014,Yuria Haga,Female,Japan,queen
Slit Mouth Woman in LA,tt3885442,2014,Megumi Ageishi,Male,Japan,manager
The Complex,tt2493466,2013,Atsuko Maeda,Female,Japan,cleaner
The Devil's Path,tt2565752,2013,Takayuki Yamada,Male,Japan,journalist
Have a Song on Your Lips,tt3855730,2015,Yui Aragaki,Female,Japan,pianist
Clover,tt3594796,2014,Emi Takei,Female,Japan,employee
The Caged Flower,tt7517706,2013,Yumi Fukuda,Female,Japan,employee
Midsummer's Equation,tt2412556,2013,Masaharu Fukuyama,Male,Japan,professor
Ishibumi,tt5874410,2015,Haruka Ayase,Female,Japan,narrator
April Fools,tt4231508,2015,Erika Toda,Female,Japan,restaurant
The Inerasable,tt4842814,2015,Yûko Takeuchi,Female,Japan,author
Super Hero Taisen GP: Kamen Rider 3,tt4282466,2015,Ryoma Takeuchi,Male,Japan,rider
The End of Summer,tt2222458,2013,Hikari Mitsushima,Female,Japan,writer
Terrace House: Closing Door,tt4268970,2015,You,Female,Japan,commentator
Kamen Rider Drive: Surprise Future,tt4731580,2015,Ryoma Takeuchi,Male,Japan,rider
Kikaider: The Ultimate Human Robot,tt3502284,2014,Jingi Irie,Male,Japan,creator
Snow on the Blades,tt3512282,2014,Kiichi Nakai,Male,Japan,minister
Super Hero Taisen Kamen Rider feat. Super Sentai: Heisei Rider vs. Showa Rider,tt3472586,2014,Gaku Sano,Male,Japan,rider
Why Did the Girl Have to Lose Her Memory?,tt4083656,2014,Tomohisa Yamashita,Male,Japan,assistant
Foujita,tt4073044,2015,Joe Odagiri,Male,Japan,artist
Flare,tt3651506,2014,Mayuko Fukuda,Female,Japan,photographer
Dawn of a Filmmaker: The Keisuke Kinoshita Story,tt2444942,2013,Aoi Miyazaki,Female,Japan,narrator
Kamen Rider Super Movie War Genesis: Kamen Rider vs. Kamen Rider Ghost & Drive,tt5081340,2015,Ryoma Takeuchi,Male,Japan,rider
Suzuki sensei,tt2268579,2013,Hiroki Hasegawa,Male,Japan,school teacher
Oh Lucy!,tt3672582,2014,Kaori Momoi,Female,Japan,instructor
Soul Flower Train,tt3162406,2013,Mitsuru Hirata,Male,Japan,bureaucrat
The Idolmaster Movie: Beyond the Brilliant Future!,tt3306854,2014,Kenji Akabane,Male,Japan,producer
Pecoross' Mother and Her Days,tt2210842,2013,Wakana Matsumoto,Female,Japan,employee
Bikuu: The Movie,tt4829150,2015,Sayaka Akimoto,Female,Japan,hunter
Aibou X Day,tt2228884,2013,Kazuhisa Kawahara,Male,Japan,detective
Kamen Rider Gaim: Great Soccer Battle! Golden Fruits Cup!,tt3753372,2014,Gaku Sano,Male,Japan,rider
Kamen Rider Movie War Full Throttle: Kamen Rider vs. Kamen Rider Drive & Gaim,tt4202514,2014,Gaku Sano,Male,Japan,rider
Gyarakushî kaidou,tt4440114,2015,Sayaka Akimoto,Female,Japan,guard
Angel Home,tt2372294,2013,Shihori Kanjiya,Female,Japan,book artist
There Is No Lid on the Sea,tt4520132,2015,Akiko Kikuchi,Female,Japan,designer
28 Up Japan,tt3127460,2013,Hikari Mitsushima,Female,Japan,narrator
Shin Godzilla,tt4262980,2016,Hiroki Hasegawa,Male,Japan,deputy
Dragon Ball Super: Broly,tt7961060,2018,Masako Nozawa,Female,Japan,warrior
One Cut of the Dead,tt7914416,2017,Takayuki Hamatsu,Male,Japan,director
Asako I & II,tt7112154,2018,Masahiro Higashide,Male,Japan,actor
Blade of the Immortal,tt5084170,2017,Takuya Kimura,Male,Japan,samurai
Resident Evil: Vendetta,tt5776208,2017,Kevin Dorman,Male,Japan,merchant
Maquia: When the Promised Flower Blooms,tt7339826,2018,Manaka Iwami,Female,Japan,assistant
In This Corner (and Other Corners) of the World,tt4769824,2016,Non,Female,Japan,sailor
Mary and the Witch's Flower,tt6336356,2017,Hana Sugisaki,Female,Japan,madam
The Third Murder,tt6410564,2017,Masaharu Fukuyama,Male,Japan,lawyer
Ramen Shop,tt6720618,2018,Takumi Saitoh,Male,Japan,chef
Sadako vs. Kayako,tt5309954,2016,Mizuki Yamamoto,Female,Japan,player
Creepy,tt4900708,2016,Hidetoshi Nishijima,Male,Japan,detective
Even Though I Don't Like It,tt5917118,2016,Riko,Female,Japan,hostess
Outrage Coda,tt6293042,2017,Takeshi Kitano,Male,Japan,customer
Oh Lucy!,tt6343058,2017,Shinobu Terajima,Female,Japan,worker
Tremble All You Want,tt6782708,2017,Mayu Matsuoka,Female,Japan,accountant
Museum,tt5227140,2016,Shun Oguri,Male,Japan,detective
Homejack Triangle,tt15483532,2018,Sasa Handa,Female,Japan,inspector
Fairy Tail: Dragon Cry,tt6548966,2017,Makoto Furukawa,Male,Japan,king
One Week Friends,tt5167966,2017,Haruna Kawaguchi,Female,Japan,artist
Double Mints,tt6488382,2017,Yasushi Fuchikami,Male,Japan,senior
"Tonight, at the Movies",tt6908760,2018,Haruka Ayase,Female,Japan,filmmaker
Every Day a Good Day,tt7575778,2018,Haru Kuroki,Female,Japan,teacher
Tokyo Night Sky Is Always the Densest Shade of Blue,tt5931802,2017,Shizuka Ishibashi,Female,Japan,hostess
Sailor Suit and Machine Gun: Graduation,tt4807908,2016,Kanna Hashimoto,Female,Japan,senior
Peach Girl,tt5593416,2017,Kei Inoo,Male,Japan,grade
White Lily,tt5961906,2016,Rin Asuka,Female,Japan,artist
Heaven Is Still Far Away,tt8334322,2016,Nao Okabe,Male,Japan,engineer
The Dazzling Life of Hokusai's Daughter,tt7168760,2017,Aoi Miyazaki,Female,Japan,artist
Destiny: The Tale of Kamakura,tt6493648,2017,Masato Sakai,Male,Japan,detective
Top Knot Detective,tt4119054,2017,Toshi Okuzaki,Male,Japan,king
Jimami Tofu,tt6336084,2017,Mari Yamamoto,Female,Japan,chef
ZVP,tt7749034,2017,Shun Sugata,Male,Japan,samurai
Scoop!,tt5194226,2016,Masaharu Fukuyama,Male,Japan,photographer
The Limit of Sleeping Beauty,tt7112158,2017,Yuki Sakurai,Female,Japan,actress
Digimon Adventure Tri. Part 3: Confession,tt5468014,2016,Yutaka Aoyama,Male,Japan,professor
Double Life,tt4657460,2016,Mugi Kadowaki,Female,Japan,artist
Rudolf the Black Cat,tt5912052,2016,Mao Inoue,Female,Japan,fishmonger
Botanical Books,tt4842648,2016,Kazuyuki Aijima,Male,Japan,officer
Teiichi: Battle of Supreme High,tt5293604,2017,Masaki Suda,Male,Japan,monitor
Kamen Rider Build: Be the One,tt8591008,2018,Atsuhiro Inukai,Male,Japan,rider
Kamen Rider Heisei Generations Forever,tt9297624,2018,So Okuno,Male,Japan,rider
Kinbaku: Hana no Shô,tt10280638,2016,Yume Aihara,Male,Japan,performer
Gekijouban soushuuhen Ôbârôdo: Fushisha no ou,tt6634906,2017,Yuu Ayase,Female,Japan,receptionist
Kamen Rider Heisei Generations: Dr. Pac-Man vs. Ex-Aid & Ghost with Legend Rider,tt6306178,2016,Shun Nishime,Male,Japan,rider
Chou Super Hero Taisen: Kamen Rider vs. Super Sentai,tt6477380,2017,Hiroki Iijima,Male,Japan,rider
Kamen Rider Heisei Generations Final: Build & Ex-Aid with Legend Riders,tt7472924,2017,Atsuhiro Inukai,Male,Japan,rider
Kamen Rider Ex-Aid: True Ending,tt7098236,2017,Hiroki Iijima,Male,Japan,rider
Ernesto,tt5937210,2017,Joe Odagiri,Male,Japan,prostitute
Asahinagu,tt6568190,2017,Tomoya Nakamura,Male,Japan,advisor
Candy.zip,tt6686692,2017,Mizuho Misato,Female,Japan,employee
Cinema Fighters,tt10780540,2018,Akira,Male,Japan,master
Life in Overtime,tt7019806,2018,Hiroshi Tachi,Male,Japan,career
"Last Winter, We Parted",tt7210252,2018,Takanori Iwata,Male,Japan,researcher
Hana-Dama: Phantom,tt5542208,2016,Iori,Female,Japan,director
L,tt5883022,2016,Alice Hirose,Female,Japan,vocalist
Hurricane Polymar,tt6245308,2017,Junpei Mizobata,Male,Japan,detective
Cats Don't Come When You Call,tt4202960,2016,Shunsuke Kazama,Male,Japan,boxer
My Dad and Mr. Ito,tt5461596,2016,Tatsuya Fuji,Male,Japan,teacher
The Eye's Dream,tt5666126,2016,Marissa,Female,Japan,photographer
Kamen Rider Ichigou,tt5307266,2016,Hiroshi Fujioka,Male,Japan,rider
Kamen Rider Ghost: The 100 Eyecons and Ghost's Fateful Moment,tt5811926,2016,Shun Nishime,Male,Japan,rider
Rogue,tt7917774,2018,Kensei Mikami,Male,Japan,rider
The Gun,tt8609814,2018,Lily Franky,Male,Japan,detective
Drive My Car,tt14039582,2021,Hidetoshi Nishijima,Male,Japan,director
Belle,tt13651628,2021,Kaho Nakamura,Female,Japan,singer
Lost Girls and Love Hotels,tt0920462,2020,Alexandra Daddario,Female,Japan,hostess
Shin Ultraman,tt10737918,2022,Takumi Saitoh,Male,Japan,analyst
Earthquake Bird,tt8178486,2019,Alicia Vikander,Female,Japan,translator
Beyond the Infinite Two Minutes,tt14500584,2020,Kazunari Tosa,Male,Japan,café owner
Sailor Moon Eternal,tt10635042,2021,Kotono Mitsuishi,Female,Japan,sailor
Made in Abyss: Dawn of the Deep Soul,tt10068916,2020,Miyu Tomita,Female,Japan,companion
Poupelle of Chimney Town,tt13276012,2020,Masataka Kubota,Male,Japan,chimney sweep
Violet Evergarden: Eternity and the Auto Memories Doll,tt10477558,2019,Yui Ishikawa,Female,Japan,soldier
Kabaneri of the Iron Fortress: The Battle of Unato,tt10253816,2019,Tasuku Hatanaka,Male,Japan,engineer
The End of the Pale Hour,tt15534052,2021,Mari Hamada,Female,Japan,restaurant
To the Ends of the Earth,tt8681422,2019,Atsuko Maeda,Female,Japan,reporter
The Journalist,tt9778190,2019,Shim Eun-kyung,Female,Japan,journalist
99.9 Criminal Lawyer: The Movie,tt15434284,2021,Jun Matsumoto,Male,Japan,lawyer
Wotakoi: Love Is Hard for Otaku,tt9018612,2020,Mitsuki Takahata,Female,Japan,worker
Miss Osaka,tt9437152,2021,Vic Carmen Sonne,Female,Japan,hostess
Over the Sky,tt13139218,2020,Saori Hayami,Female,Japan,counter
Her Blue Sky,tt10981202,2019,Ken Matsudaira,Male,Japan,enka singer
Theater,tt10650424,2020,Kento Yamazaki,Male,Japan,director
Hold Me Back,tt13332890,2020,Non,Female,Japan,counselor
Kamen Rider Zero-One: Real×Time,tt11928960,2020,Fumiya Takahashi,Male,Japan,rider
The Works and Days (of Tayoko Shiojiri in the Shiotani Basin),tt6434210,2020,Tayoko Shiojiri,Male,Japan,farmer
Fate/kaleid liner Prisma Illya,tt12367916,2021,Mai Kadowaki,Female,Japan,master
Blackfox,tt8816016,2019,Ayaka Nanase,Female,Japan,ninja
Hell's Garden,tt14605182,2021,Mei Nagano,Female,Japan,office lady
An Artist of the Floating World,tt10117282,2019,Natsuko Akiyama,Female,Japan,madam
Kamen Rider OOO 10th: The Core Medals of Resurrection,tt15850452,2022,Shu Watanabe,Male,Japan,rider
Sumikko Gurashi the Movie: The Unexpected Picture Book and the Secret Child,tt11311968,2019,Yoshihiko Inohara,Male,Japan,narrator
One Cut of the Dead Mission: Remote,tt12441094,2020,Takayuki Hamatsu,Male,Japan,director
God Raiga vs King Ohga,tt13869368,2021,Isamu Ago,Male,Japan,secretary
Kamen Rider Zi-O: Over Quartzer,tt10437378,2019,So Okuno,Male,Japan,rider
Make-Believers,tt11530452,2021,Takashi Kawaguchi,Male,Japan,dancer
Stigmatized Properties,tt13050614,2020,Kazuya Kamenashi,Male,Japan,comedian
After-School Starlight,tt9849230,2019,Haruka Fukuhara,Female,Japan,grade
Kamen Rider Reiwa: The First Generation,tt10820704,2019,Fumiya Takahashi,Male,Japan,rider
"Kamen Rider Zi-O Next Time: Geiz, Majesty",tt10863950,2020,So Okuno,Male,Japan,rider
Mio's Cookbook,tt12299728,2020,Honoka Matsumoto,Female,Japan,cook
Dancing Mary,tt12825596,2019,Naoto,Male,Japan,civil servant
The Real Exorcist,tt12492578,2020,Fumika Shimizu,Female,Japan,extra
Attack of the Giant Teacher,tt12037256,2019,Makoto Kojima,Male,Japan,teacher
Colorless,tt12654414,2019,Daichi Kaneko,Male,Japan,photographer
Kamen Rider Build New World: Kamen Rider Cross-Z,tt9724114,2019,Eiji Akaso,Male,Japan,rider
The Voice Actress,tt17158478,2022,Urara Takano,Female,Japan,actress
Sticks and Stones,tt8520512,2019,Haruna Hori,Female,Japan,therapist
This Is Tokyo,tt12221820,2020,Taishi Tamaki,Male,Japan,director
Kamen Rider Den-O: Pretty Den-O Appears!,tt12888306,2020,Hinata Takao,Male,Japan,rider
My Daddy,tt14311290,2021,Tsuyoshi Muro,Male,Japan,pastor
Lady Samurai,tt10186946,2019,Kaori Kawabuchi,Female,Japan,samurai
Godai - The Wunderkind,tt13369122,2020,Haruma Miura,Male,Japan,merchant
The Woman of S.R.I.: The Movie,tt15102956,2021,Yasuko Sawaguchi,Female,Japan,detective
